,#,PLAYER,POS,AGE,TYPE,EXPIRY,CAP HIT,GP,SH,G,A,P,TOI,$/SH,$/G,$/A,$/P,$/MIN
315,316,"Bennett, Sam",C,25,Stnd,UFA,"$4,425,000 ",71,241,28,21,49,16:56,"$18,360 ","$158,035 ","$210,714 ","$90,306 ","$3,680 "
316,317,"Klingberg, John",RD,29,Stnd,UFA,"$4,250,000 ",74,139,6,41,47,22:12,"$30,575 ","$708,333 ","$103,658 ","$90,425 ","$2,587 "
317,318,"Severson, Damon",RD,27,Stnd,UFA,"$4,166,666 ",80,158,11,35,46,23:36,"$26,371 ","$378,787 ","$119,047 ","$90,579 ","$2,206 "
318,319,"Benning, Matthew",RD,27,Stnd,UFA,"$1,000,000 ",65,61,0,11,11,16:20,"$16,393 ",∞,"$90,909 ","$90,909 ",$941 
319,320,"Andersson, Rasmus",RD,25,Stnd,UFA,"$4,550,000 ",82,152,4,46,50,22:40,"$29,934 ","$1,137,500 ","$98,913 ","$91,000 ","$2,447 "
320,321,"Tarasenko, Vladimir",RW,30,Stnd,UFA,"$7,500,000 ",75,230,34,48,82,16:54,"$32,608 ","$220,588 ","$156,250 ","$91,463 ","$5,917 "
321,322,"MacEwen, Zack","RW, C",25,Stnd,RFA,"$825,000 ",75,82,3,6,9,9:39,"$10,060 ","$275,000 ","$137,500 ","$91,666 ","$1,139 "
322,323,"Saad, Brandon","LW, RW",29,Stnd,UFA,"$4,500,000 ",78,158,24,25,49,16:16,"$28,481 ","$187,500 ","$180,000 ","$91,836 ","$3,546 "
323,324,"Brown, Connor","RW, LW",27,Stnd,UFA,"$3,600,000 ",64,121,10,29,39,20:03,"$29,752 ","$360,000 ","$124,137 ","$92,307 ","$2,805 "
324,325,"Rakell, Rickard","RW, LW",28,Stnd,UFA,"$3,789,444 ",70,184,20,21,41,17:59,"$20,594 ","$189,472 ","$180,449 ","$92,425 ","$3,010 "
325,326,"Samuelsson, Mattias",LD,21,ELC,RFA,"$925,000 ",42,44,0,10,10,19:59,"$21,022 ",∞,"$92,500 ","$92,500 ","$1,102 "
326,327,"Hedman, Victor",LD,31,Stnd,UFA,"$7,875,000 ",82,219,20,65,85,25:04:00,"$35,958 ","$393,750 ","$121,153 ","$92,647 ","$3,831 "
327,328,"Duchene, Matt","RW, C",30,Stnd,UFA,"$8,000,000 ",78,228,43,43,86,19:00,"$35,087 ","$186,046 ","$186,046 ","$93,023 ","$5,398 "
328,329,"Trocheck, Vincent","C, RW",28,Stnd,UFA,"$4,750,000 ",81,168,21,30,51,17:52,"$28,273 ","$226,190 ","$158,333 ","$93,137 ","$3,282 "
329,330,"Bean, Jake",LD/RD,23,Stnd,RFA,"$2,333,333 ",67,90,7,18,25,20:34,"$25,925 ","$333,333 ","$129,629 ","$93,333 ","$1,693 "
330,331,"Reedy, Scott",C,22,ELC,RFA,"$842,500 ",35,33,7,2,9,11:11,"$25,530 ","$120,357 ","$421,250 ","$93,611 ","$2,152 "
331,332,"Bayreuther, Gavin",LD/RD,27,Stnd,UFA,"$750,000 ",43,44,0,8,8,13:03,"$17,045 ",∞,"$93,750 ","$93,750 ","$1,336 "
332,333,"Glendening, Luke","C, RW, LW",32,Stnd,UFA,"$1,500,000 ",82,116,9,7,16,14:06,"$12,931 ","$166,666 ","$214,285 ","$93,750 ","$1,297 "
333,334,"Joshua, Dakota",LW,25,Stnd,UFA,"$750,000 ",30,31,3,5,8,8:29,"$24,193 ","$250,000 ","$150,000 ","$93,750 ","$2,946 "
334,335,"Kulikov, Dmitry",LD/RD,31,Stnd,UFA,"$2,250,000 ",80,74,7,17,24,18:11,"$30,405 ","$321,428 ","$132,352 ","$93,750 ","$1,546 "
335,336,"Megna, Jaycob",LD,29,Stnd,UFA,"$750,000 ",44,40,2,6,8,19:07,"$18,750 ","$375,000 ","$125,000 ","$93,750 ",$891 
336,337,"Watson, Austin","RW, LW",29,Stnd,UFA,"$1,500,000 ",67,88,10,6,16,11:59,"$17,045 ","$150,000 ","$250,000 ","$93,750 ","$1,868 "
337,338,"Josi, Roman",LD,31,Stnd,UFA,"$9,059,000 ",80,281,23,73,96,25:33:00,"$32,238 ","$393,869 ","$124,095 ","$94,364 ","$4,431 "
338,339,"Foote, Cal",RD,23,Stnd,UFA,"$850,000 ",56,49,2,7,9,13:07,"$17,346 ","$425,000 ","$121,428 ","$94,444 ","$1,157 "
339,340,"Montour, Brandon",RD,27,Stnd,UFA,"$3,500,000 ",81,153,11,26,37,17:53,"$22,875 ","$318,181 ","$134,615 ","$94,594 ","$2,416 "
340,341,"Bjorkstrand, Oliver","RW, LW",26,Stnd,UFA,"$5,400,000 ",80,215,28,29,57,17:56,"$25,116 ","$192,857 ","$186,206 ","$94,736 ","$3,763 "
341,342,"Garland, Conor","RW, LW",25,Stnd,UFA,"$4,950,000 ",77,203,19,33,52,16:24,"$24,384 ","$260,526 ","$150,000 ","$95,192 ","$3,919 "
342,343,"Sanford, Zachary","LW, RW",27,Stnd,UFA,"$2,000,000 ",80,104,9,12,21,14:18,"$19,230 ","$222,222 ","$166,666 ","$95,238 ","$1,748 "
343,344,"Pearson, Tanner",LW,29,Stnd,UFA,"$3,250,000 ",68,159,14,20,34,16:03,"$20,440 ","$232,142 ","$162,500 ","$95,588 ","$2,977 "
344,345,"Kostin, Klim","LW, RW",22,ELC,RFA,"$863,333 ",40,31,4,5,9,9:00,"$27,849 ","$215,833 ","$172,666 ","$95,925 ","$2,398 "
345,346,"Johnsson, Andreas","LW, RW",27,Stnd,UFA,"$3,400,000 ",71,114,13,22,35,14:21,"$29,824 ","$261,538 ","$154,545 ","$97,142 ","$3,337 "
346,347,"Chmelevski, Alexander",C,22,ELC,RFA,"$778,333 ",19,31,0,8,8,13:11,"$25,107 ",∞,"$97,291 ","$97,291 ","$3,107 "
347,348,"Fabbri, Robby",LW,25,Stnd,UFA,"$2,950,000 ",56,123,17,13,30,17:19,"$23,983 ","$173,529 ","$226,923 ","$98,333 ","$3,042 "
348,349,"Hall, Taylor",LW,30,Stnd,UFA,"$6,000,000 ",81,217,20,41,61,16:24,"$27,649 ","$300,000 ","$146,341 ","$98,360 ","$4,516 "
349,350,"Schmaltz, Nick","RW, C",25,Stnd,UFA,"$5,850,000 ",63,123,23,36,59,18:14,"$47,560 ","$254,347 ","$162,500 ","$99,152 ","$5,092 "
350,351,"Wilson, Tom",RW,27,Stnd,UFA,"$5,166,667 ",78,151,24,28,52,18:34,"$34,216 ","$215,277 ","$184,523 ","$99,358 ","$3,567 "
351,352,"Beniers, Matthew",C,19,ELC,RFA,"$897,500 ",10,18,3,6,9,16:56,"$49,861 ","$299,166 ","$149,583 ","$99,722 ","$5,300 "
352,353,"Richardson, Brad",C,36,35+,UFA,"$800,000 ",44,31,4,4,8,10:18,"$25,806 ","$199,999 ","$199,999 ","$99,999 ","$1,765 "
353,354,"Fischer, Christian","RW, LW",24,Stnd,RFA,"$1,000,000 ",53,76,5,5,10,13:06,"$13,157 ","$200,000 ","$200,000 ","$100,000 ","$1,440 "
354,355,"Braun, Justin",RD,34,Stnd,UFA,"$1,800,000 ",69,73,6,12,18,19:32,"$24,657 ","$300,000 ","$150,000 ","$100,000 ","$1,335 "
355,356,"Clifton, Connor",RD,26,Stnd,UFA,"$1,000,000 ",60,80,2,8,10,16:03,"$12,500 ","$500,000 ","$125,000 ","$100,000 ","$1,038 "
356,357,"Laughton, Scott","C, LW",27,Stnd,UFA,"$3,000,000 ",67,110,11,19,30,16:25,"$27,272 ","$272,727 ","$157,894 ","$100,000 ","$2,727 "
357,358,"Smith, Brendan","LD/RD, LW",32,Stnd,UFA,"$800,000 ",45,63,4,4,8,13:55,"$12,698 ","$200,000 ","$200,000 ","$100,000 ","$1,277 "
358,359,"Jost, Tyson",C,23,Stnd,UFA,"$2,000,000 ",80,97,8,12,20,12:49,"$20,618 ","$250,000 ","$166,666 ","$100,000 ","$1,950 "
359,360,"Fabbro, Dante",RD,23,Stnd,RFA,"$2,400,000 ",66,88,3,21,24,19:03,"$27,272 ","$800,000 ","$114,285 ","$100,000 ","$1,908 "
360,361,"Kapanen, Kasperi",RW,25,Stnd,RFA,"$3,200,000 ",79,129,11,21,32,14:31,"$24,806 ","$290,909 ","$152,380 ","$100,000 ","$2,790 "
361,362,"Theodore, Shea",LD/RD,26,Stnd,UFA,"$5,200,000 ",78,205,14,38,52,23:08,"$25,365 ","$371,428 ","$136,842 ","$100,000 ","$2,881 "
362,363,"Kuznetsov, Evgeny",C,29,Stnd,UFA,"$7,800,000 ",79,208,24,54,78,20:16,"$37,500 ","$325,000 ","$144,444 ","$100,000 ","$4,871 "
363,364,"Rantanen, Mikko","RW, C",25,Stnd,UFA,"$9,250,000 ",75,254,36,56,92,20:58,"$36,417 ","$256,944 ","$165,178 ","$100,543 ","$5,882 "
364,365,"Zetterlund, Fabian",RW,22,ELC,RFA,"$809,167 ",14,36,3,5,8,13:20,"$22,476 ","$269,722 ","$161,833 ","$101,145 ","$4,334 "
365,366,"McDavid, Connor",C,24,Stnd,UFA,"$12,500,000 ",80,314,44,79,123,22:03,"$39,808 ","$284,090 ","$158,227 ","$101,626 ","$7,086 "
366,367,"Nelson, Brock","C, LW",30,Stnd,UFA,"$6,000,000 ",72,171,37,22,59,17:40,"$35,087 ","$162,162 ","$272,727 ","$101,694 ","$4,716 "
367,368,"Hyman, Zach","RW, LW",29,Stnd,UFA,"$5,500,000 ",76,213,27,27,54,19:27,"$25,821 ","$203,703 ","$203,703 ","$101,851 ","$3,720 "
368,369,"Sissons, Colton","C, RW",28,Stnd,UFA,"$2,857,143 ",79,87,7,21,28,16:09,"$32,840 ","$408,163 ","$136,054 ","$102,040 ","$2,239 "
369,370,"Spence, Jordan",RD,20,ELC,RFA,"$820,000 ",24,41,2,6,8,19:44,"$20,000 ","$410,000 ","$136,666 ","$102,500 ","$1,731 "
370,371,"Nugent-Hopkins, Ryan","LW, C",28,Stnd,UFA,"$5,125,000 ",63,154,11,39,50,19:19,"$33,279 ","$465,909 ","$131,410 ","$102,500 ","$4,211 "
371,372,"Cates, Noah","C, LW",22,ELC,RFA,"$925,000 ",16,23,5,4,9,13:14,"$40,217 ","$185,000 ","$231,250 ","$102,777 ","$4,368 "
372,373,"Nosek, Tomas","LW, C",29,Stnd,UFA,"$1,750,000 ",75,84,3,14,17,13:20,"$20,833 ","$583,333 ","$125,000 ","$102,941 ","$1,750 "
373,374,"Hanifin, Noah",LD,24,Stnd,UFA,"$4,950,000 ",81,189,10,38,48,21:18,"$26,190 ","$495,000 ","$130,263 ","$103,124 ","$2,869 "
374,375,"Czarnik, Austin","C, RW",29,Stnd,UFA,"$725,000 ",17,14,2,5,7,10:53,"$51,785 ","$362,500 ","$145,000 ","$103,571 ","$3,918 "
375,376,"Crosby, Sidney",C,34,Stnd,UFA,"$8,700,000 ",69,208,31,53,84,19:58,"$41,826 ","$280,645 ","$164,150 ","$103,571 ","$6,314 "
376,377,"Nyquist, Gustav","LW, RW",32,Stnd,UFA,"$5,500,000 ",82,122,18,35,53,17:50,"$45,081 ","$305,555 ","$157,142 ","$103,773 ","$3,761 "
377,378,"Werenski, Zachary",LD,24,Stnd,RFA,"$5,000,000 ",68,216,11,37,48,25:39:00,"$23,148 ","$454,545 ","$135,135 ","$104,166 ","$2,866 "
378,379,"Aho, Sebastian",C,24,Stnd,UFA,"$8,460,250 ",79,221,37,44,81,18:57,"$38,281 ","$228,655 ","$192,278 ","$104,447 ","$5,651 "
379,380,"Kunin, Luke","RW, C",24,Stnd,RFA,"$2,300,000 ",82,125,13,9,22,13:49,"$18,400 ","$176,923 ","$255,555 ","$104,545 ","$2,030 "
380,381,"Chytil, Filip","C, LW",22,Stnd,RFA,"$2,300,000 ",67,135,8,14,22,13:10,"$17,037 ","$287,500 ","$164,285 ","$104,545 ","$2,607 "
381,382,"Makar, Cale",RD,23,Stnd,UFA,"$9,000,000 ",77,240,28,58,86,25:40:00,"$37,500 ","$321,428 ","$155,172 ","$104,651 ","$4,553 "
382,383,"Ovechkin, Alex",LW,36,35+,UFA,"$9,500,000 ",77,334,50,40,90,20:34,"$28,443 ","$189,999 ","$237,500 ","$105,555 ","$5,998 "
383,384,"Perreault, Mathieu","LW, RW, C",33,Stnd,UFA,"$950,000 ",25,27,4,5,9,11:15,"$35,185 ","$237,500 ","$190,000 ","$105,555 ","$3,377 "
384,385,"Horvat, Bo",C,26,Stnd,UFA,"$5,500,000 ",70,194,31,21,52,19:30,"$28,350 ","$177,419 ","$261,904 ","$105,769 ","$4,029 "
385,386,"Foegele, Warren","LW, RW",25,Stnd,UFA,"$2,750,000 ",82,142,12,14,26,12:36,"$19,366 ","$229,166 ","$196,428 ","$105,769 ","$2,661 "
386,387,"Konecny, Travis","RW, LW",24,Stnd,UFA,"$5,500,000 ",79,220,16,36,52,17:36,"$25,000 ","$343,750 ","$152,777 ","$105,769 ","$3,955 "
387,388,"Bergeron, Patrice",C,36,Stnd,UFA,"$6,875,000 ",73,293,25,40,65,18:10,"$23,464 ","$275,000 ","$171,874 ","$105,769 ","$5,184 "
388,389,"Jones, Seth",RD,27,Stnd,UFA,"$5,400,000 ",78,194,5,46,51,26:12:00,"$27,835 ","$1,080,000 ","$117,391 ","$105,882 ","$2,642 "
389,390,"Compher, J.T.","C, RW",26,Stnd,UFA,"$3,500,000 ",70,102,18,15,33,16:19,"$34,313 ","$194,444 ","$233,333 ","$106,060 ","$3,064 "
390,391,"Bogosian, Zach",RD,31,Stnd,UFA,"$850,000 ",48,60,3,5,8,15:21,"$14,166 ","$283,333 ","$170,000 ","$106,250 ","$1,153 "
391,392,"Letang, Kris",RD,34,Stnd,UFA,"$7,250,000 ",78,214,10,58,68,25:46:00,"$33,878 ","$725,000 ","$125,000 ","$106,617 ","$3,607 "
392,393,"Snively, Joe",LW,25,Stnd,UFA,"$750,000 ",12,21,4,3,7,11:33,"$35,714 ","$187,500 ","$250,000 ","$107,142 ","$5,411 "
393,394,"Smith, Givani","LW, RW",23,Stnd,UFA,"$750,000 ",46,50,4,3,7,8:28,"$15,000 ","$187,500 ","$250,000 ","$107,142 ","$1,925 "
394,395,"Dineen, Cam",LD,23,Stnd,UFA,"$750,000 ",34,52,0,7,7,15:38,"$14,423 ",∞,"$107,142 ","$107,142 ","$1,411 "
395,396,"Gaunce, Brendan","LW, C",27,Stnd,UFA,"$750,000 ",30,44,5,2,7,8:05,"$17,045 ","$150,000 ","$375,000 ","$107,142 ","$3,092 "
396,397,"Meloche, Nicolas",RD,24,Stnd,UFA,"$750,000 ",50,36,2,5,7,16:52,"$20,833 ","$375,000 ","$150,000 ","$107,142 ",$889 
397,398,"Rosén, Calle",LD,27,Stnd,UFA,"$750,000 ",18,18,2,5,7,14:19,"$41,666 ","$375,000 ","$150,000 ","$107,142 ","$2,910 "
398,399,"Mahura, Josh",LD/RD,23,Stnd,RFA,"$750,000 ",38,36,3,4,7,14:03,"$20,833 ","$250,000 ","$187,500 ","$107,142 ","$1,404 "
399,400,"Eriksson Ek, Joel",C,24,Stnd,UFA,"$5,250,000 ",77,223,26,23,49,18:34,"$23,542 ","$201,923 ","$228,260 ","$107,142 ","$3,672 "
400,401,"Kuokkanen, Janne","LW, C",23,Stnd,RFA,"$1,825,000 ",57,64,6,11,17,13:29,"$28,515 ","$304,166 ","$165,909 ","$107,352 ","$2,374 "
401,402,"Gourde, Yanni","C, LW, RW",30,Stnd,UFA,"$5,166,666 ",74,127,21,27,48,18:29,"$40,682 ","$246,031 ","$191,358 ","$107,638 ","$3,777 "
402,403,"Danault, Phillip",C,28,Stnd,UFA,"$5,500,000 ",79,194,27,24,51,18:07,"$28,350 ","$203,703 ","$229,166 ","$107,843 ","$3,842 "
403,404,"Pettersson, Elias","C, LW",23,Stnd,RFA,"$7,350,000 ",80,192,32,36,68,18:35,"$38,281 ","$229,687 ","$204,166 ","$108,088 ","$4,943 "
404,405,"Iafallo, Alex","LW, RW",28,Stnd,UFA,"$4,000,000 ",79,215,17,20,37,18:30,"$18,604 ","$235,294 ","$200,000 ","$108,108 ","$2,736 "
405,406,"Palat, Ondrej","LW, RW",30,Stnd,UFA,"$5,300,000 ",77,143,18,31,49,16:29,"$37,062 ","$294,444 ","$170,967 ","$108,163 ","$4,175 "
406,407,"Katchouk, Boris",LW,23,Stnd,RFA,"$758,333 ",59,58,3,4,7,9:54,"$13,074 ","$252,777 ","$189,583 ","$108,333 ","$1,298 "
407,408,"Ritchie, Nick",LW,26,Stnd,UFA,"$2,500,000 ",57,93,12,11,23,12:42,"$26,881 ","$208,333 ","$227,272 ","$108,695 ","$3,453 "
408,409,"Ehlers, Nikolaj","RW, LW",25,Stnd,UFA,"$6,000,000 ",62,245,28,27,55,18:04,"$24,489 ","$214,285 ","$222,222 ","$109,090 ","$5,356 "
409,410,"Lind, Kole",RW,23,Stnd,RFA,"$874,125 ",23,31,2,6,8,11:49,"$28,197 ","$437,062 ","$145,687 ","$109,265 ","$3,216 "
410,411,"Barrie, Tyson",RD,30,Stnd,UFA,"$4,500,000 ",73,149,7,34,41,18:57,"$30,201 ","$642,857 ","$132,352 ","$109,756 ","$3,252 "
411,412,"Matthews, Auston",C,24,Stnd,UFA,"$11,640,250 ",73,348,60,46,106,20:36,"$33,448 ","$194,004 ","$253,048 ","$109,813 ","$7,740 "
412,413,"Goodrow, Barclay","C, LW",28,Stnd,UFA,"$3,641,667 ",79,116,13,20,33,16:42,"$31,393 ","$280,128 ","$182,083 ","$110,353 ","$2,760 "
413,414,"Erne, Adam","LW, RW",26,Stnd,UFA,"$2,100,000 ",79,108,6,13,19,13:23,"$19,444 ","$350,000 ","$161,538 ","$110,526 ","$1,986 "
414,415,"Gauthier, Julien",RW,24,Stnd,RFA,"$775,000 ",49,69,3,4,7,10:18,"$11,231 ","$258,333 ","$193,750 ","$110,714 ","$1,535 "
415,416,"Shattenkirk, Kevin",RD,32,Stnd,UFA,"$3,900,000 ",82,163,8,27,35,21:25,"$23,926 ","$487,500 ","$144,444 ","$111,428 ","$2,220 "
416,417,"Cirelli, Anthony","C, LW",24,Stnd,RFA,"$4,800,000 ",76,146,17,26,43,18:18,"$32,876 ","$282,352 ","$184,615 ","$111,627 ","$3,451 "
417,418,"Björnfot, Tobias",LD,20,ELC,RFA,"$894,167 ",70,53,0,8,8,16:45,"$16,871 ",∞,"$111,770 ","$111,770 ",$762 
418,419,"Schenn, Brayden","C, LW",30,Stnd,UFA,"$6,500,000 ",62,111,24,34,58,17:46,"$58,558 ","$270,833 ","$191,176 ","$112,068 ","$5,900 "
419,420,"Svechnikov, Andrei","LW, RW",21,Stnd,UFA,"$7,750,000 ",78,249,30,39,69,17:15,"$31,124 ","$258,333 ","$198,717 ","$112,318 ","$5,759 "
420,421,"Marner, Mitchell",RW,24,Stnd,UFA,"$10,903,000 ",72,224,35,62,97,20:52,"$48,674 ","$311,514 ","$175,854 ","$112,402 ","$7,257 "
421,422,"Stillman, Riley",LD,23,Stnd,RFA,"$1,350,000 ",52,49,2,10,12,15:03,"$27,551 ","$675,000 ","$135,000 ","$112,500 ","$1,725 "
422,423,"Benn, Jordie",LD/RD,34,Stnd,UFA,"$900,000 ",39,37,1,7,8,14:58,"$24,324 ","$900,000 ","$128,571 ","$112,500 ","$1,541 "
423,424,"Borgen, William",RD,25,Stnd,RFA,"$900,000 ",36,49,2,6,8,15:17,"$18,367 ","$450,000 ","$150,000 ","$112,500 ","$1,635 "
424,425,"Carlson, John",RD,31,Stnd,UFA,"$8,000,000 ",78,195,17,54,71,23:48,"$41,025 ","$470,588 ","$148,148 ","$112,676 ","$4,309 "
425,426,"Eller, Lars",C,32,Stnd,UFA,"$3,500,000 ",72,116,13,18,31,16:07,"$30,172 ","$269,230 ","$194,444 ","$112,903 ","$3,016 "
426,427,"Batherson, Drake","RW, LW",23,Stnd,UFA,"$4,975,000 ",46,110,17,27,44,18:55,"$45,227 ","$292,647 ","$184,259 ","$113,068 ","$5,717 "
427,428,"Graves, Ryan",LD,26,Stnd,UFA,"$3,166,667 ",75,111,6,22,28,20:43,"$28,528 ","$527,777 ","$143,939 ","$113,095 ","$2,038 "
428,429,"Dahlin, Rasmus",LD/RD,21,Stnd,RFA,"$6,000,000 ",80,170,13,40,53,24:00:00,"$35,294 ","$461,538 ","$150,000 ","$113,207 ","$3,125 "
429,430,"Keller, Clayton","LW, RW",23,Stnd,UFA,"$7,150,000 ",67,177,28,35,63,20:08,"$40,395 ","$255,357 ","$204,285 ","$113,492 ","$5,300 "
430,431,"Zub, Artem",RD,26,Stnd,UFA,"$2,500,000 ",81,92,6,16,22,21:02,"$27,173 ","$416,666 ","$156,250 ","$113,636 ","$1,467 "
431,432,"Bailey, Josh","RW, LW, C",32,Stnd,UFA,"$5,000,000 ",74,87,14,30,44,16:53,"$57,471 ","$357,142 ","$166,666 ","$113,636 ","$4,002 "
432,433,"Suter, Ryan",LD,36,35+,UFA,"$3,650,000 ",82,118,7,25,32,23:39,"$30,932 ","$521,428 ","$146,000 ","$114,062 ","$1,882 "
433,434,"Kane, Patrick",RW,33,Stnd,UFA,"$10,500,000 ",78,287,26,66,92,21:49,"$36,585 ","$403,846 ","$159,090 ","$114,130 ","$6,170 "
434,435,"Dunn, Vince",LD/RD,25,Stnd,RFA,"$4,000,000 ",73,121,7,28,35,20:40,"$33,057 ","$571,428 ","$142,857 ","$114,285 ","$2,651 "
435,436,"Gudbranson, Erik",RD,29,Stnd,UFA,"$1,950,000 ",78,129,6,11,17,18:08,"$15,116 ","$325,000 ","$177,272 ","$114,705 ","$1,378 "
436,437,"Aston-Reese, Zach","LW, RW",27,Stnd,UFA,"$1,725,000 ",69,78,5,10,15,13:01,"$22,115 ","$345,000 ","$172,500 ","$115,000 ","$1,920 "
437,438,"Lindblom, Oskar",LW,25,Stnd,RFA,"$3,000,000 ",79,127,12,14,26,13:48,"$23,622 ","$250,000 ","$214,285 ","$115,384 ","$2,751 "
438,439,"Hughes, Quinn",LD,22,Stnd,UFA,"$7,850,000 ",76,150,8,60,68,25:15:00,"$52,333 ","$981,249 ","$130,833 ","$115,441 ","$4,090 "
439,440,"Anderson, Michael",LD,22,ELC,RFA,"$925,000 ",57,58,2,6,8,20:06,"$15,948 ","$462,500 ","$154,166 ","$115,625 ",$807 
440,441,"Kubalik, Dominik","LW, RW",26,Stnd,UFA,"$3,700,000 ",78,161,15,17,32,14:31,"$22,981 ","$246,666 ","$217,647 ","$115,625 ","$3,267 "
441,442,"Hronek, Filip",RD,24,Stnd,RFA,"$4,400,000 ",78,133,5,33,38,22:01,"$33,082 ","$880,000 ","$133,333 ","$115,789 ","$2,562 "
442,443,"Ceci, Cody",RD,28,Stnd,UFA,"$3,250,000 ",78,102,5,23,28,20:53,"$31,862 ","$650,000 ","$141,304 ","$116,071 ","$1,995 "
443,444,"Dadonov, Evgeni","RW, LW",32,Stnd,UFA,"$5,000,000 ",78,177,20,23,43,15:49,"$28,248 ","$250,000 ","$217,391 ","$116,279 ","$4,052 "
444,445,"Point, Brayden","C, RW",25,Stnd,RFA,"$6,750,000 ",66,176,28,30,58,19:27,"$38,352 ","$241,071 ","$225,000 ","$116,379 ","$5,258 "
445,446,"Novak, Thomas",C,24,ELC,RFA,"$817,500 ",27,25,1,6,7,11:47,"$32,700 ","$817,500 ","$136,250 ","$116,785 ","$2,569 "
446,447,"Carter, Jeff","RW, C",36,Stnd,UFA,"$5,272,727 ",76,200,19,26,45,17:40,"$26,363 ","$277,511 ","$202,797 ","$117,171 ","$3,927 "
447,448,"Atkinson, Cam","RW, LW",32,Stnd,UFA,"$5,875,000 ",73,215,23,27,50,18:14,"$27,325 ","$255,434 ","$217,592 ","$117,500 ","$4,413 "
448,449,"Landeskog, Gabriel","LW, C",29,Stnd,UFA,"$7,000,000 ",51,150,30,29,59,20:19,"$46,666 ","$233,333 ","$241,379 ","$118,644 ","$6,755 "
449,450,"Barzal, Mathew","C, RW",24,Stnd,RFA,"$7,000,000 ",73,161,15,44,59,18:01,"$43,478 ","$466,666 ","$159,090 ","$118,644 ","$5,322 "
450,451,"Jensen, Nick",RD,31,Stnd,UFA,"$2,500,000 ",76,88,5,16,21,19:20,"$28,409 ","$500,000 ","$156,249 ","$119,047 ","$1,701 "
451,452,"Lemieux, Brendan","LW, RW",25,Stnd,UFA,"$1,550,000 ",50,65,8,5,13,10:44,"$23,846 ","$193,750 ","$310,000 ","$119,230 ","$2,888 "
452,453,"Niederreiter, Nino","LW, RW",29,Stnd,UFA,"$5,250,000 ",75,144,24,20,44,14:50,"$36,458 ","$218,750 ","$262,500 ","$119,318 ","$4,719 "
453,454,"Coyle, Charlie","C, RW",29,Stnd,UFA,"$5,250,000 ",82,131,16,28,44,17:24,"$40,076 ","$328,125 ","$187,500 ","$119,318 ","$3,679 "
454,455,"Sundqvist, Oskar","RW, C",27,Stnd,UFA,"$2,750,000 ",59,70,8,15,23,13:59,"$39,285 ","$343,750 ","$183,333 ","$119,565 ","$3,333 "
455,456,"Martinook, Jordan","LW, RW",29,Stnd,UFA,"$1,800,000 ",59,77,6,9,15,11:12,"$23,376 ","$300,000 ","$200,000 ","$120,000 ","$2,723 "
456,457,"Hischier, Nico",C,22,Stnd,UFA,"$7,250,000 ",70,153,21,39,60,19:20,"$47,385 ","$345,238 ","$185,897 ","$120,833 ","$5,357 "
457,458,"Ekholm, Mattias",LD/RD,31,Stnd,UFA,"$3,750,000 ",76,145,6,25,31,23:28,"$25,862 ","$624,999 ","$150,000 ","$120,967 ","$2,102 "
458,459,"Panarin, Artemi",LW,30,Stnd,UFA,"$11,642,857 ",75,177,22,74,96,19:12,"$65,778 ","$529,220 ","$157,335 ","$121,279 ","$8,085 "
459,460,"Lauzon, Jérémy",LD/RD,24,Stnd,RFA,"$850,000 ",66,75,2,5,7,17:40,"$11,333 ","$425,000 ","$170,000 ","$121,428 ",$728 
460,461,"Wennberg, Alexander",C,27,Stnd,UFA,"$4,500,000 ",80,95,11,26,37,17:51,"$47,368 ","$409,090 ","$173,076 ","$121,621 ","$3,151 "
